zone_id,zone_row,zone_col,t,ndvi,soil_moisture,air_temperature,humidity,leaf_wetness
0,0,0,26,0.6309901890718426,0.2467545985572116,25.974745089992634,43.849138334164785,0.276888302835279
0,0,0,27,0.6520143675172491,0.1811261765947758,25.4726562092921,41.67644728205807,0.29680377014745213
0,0,0,28,0.6716552539737086,0.27047011692438183,25.15573800195091,41.24438468036853,0.2860955876993472
0,0,0,29,0.6453153435425666,0.26436113044188303,25.187907817030858,46.32929252399827,0.3100311983501478
0,0,0,30,0.6901313776299385,0.23763361846978032,26.814366020394033,41.03623139712654,0.30377259208752755
0,0,0,31,0.6903715327425961,0.21339776877150665,25.573586240586614,41.757851653746286,0.2609430685846423
0,0,0,32,0.6557213337255203,0.2578867246316899,25.223688046366416,40.892928192010594,0.2441797383336167
0,0,0,33,0.6459347176786387,0.27369065065193693,25.048784460419544,44.57426161369979,0.24128374558785526
0,0,0,34,0.6727533572433047,0.29327744738177475,24.136895281093718,42.98050437502862,0.20993022453744617
0,0,0,35,0.6468081892256232,0.281062037469,25.73039392392355,46.7932019761639,0.2208268029899993
0,0,0,36,0.6556453105414473,0.25233658743058274,26.633983341537114,45.58063108467381,0.19945464895544376
0,0,0,37,0.6616084318040605,0.2566819425763485,27.904141482414843,47.24597956701078,0.17572766651391067
0,0,0,38,0.6765433374787877,0.26700630396312514,28.071882753779242,44.17560810320299,0.18763196701827506
0,0,0,39,0.628051454029435,0.24045669312022988,28.00195468315099,48.242025855013665,0.23458950062594944
0,0,0,40,0.6047257757875135,0.27504721733609566,28.732631872531687,50.71549975495281,0.2111075945817277
0,0,0,41,0.5962803292400618,0.26371949201478895,29.365027895342777,46.035791696803145,0.29571834871075947
0,0,0,42,0.6200429255434821,0.27110285541944135,28.694142963801177,44.236729721507,0.25587353901708515
0,0,0,43,0.5740353412749822,0.22471659928282856,29.255119980287038,47.964169416772776,0.33552880828977866
0,0,0,44,0.5999377357247497,0.28317293362811424,28.708447901351857,47.0950479020372,0.35498799964571315
0,0,0,45,0.551044346660398,0.3011649712502999,29.386643744095103,47.04950097810161,0.39205863126759505
0,0,0,46,0.5493219005770871,0.3230601109674668,28.853833878280543,47.14694504254117,0.39714605009559323
0,0,0,47,0.5236360486498849,0.3447547762402746,30.463127883128436,47.96523126118425,0.4496967429649296
0,0,0,48,0.5254172344581548,0.3080819966918894,28.486515606783893,48.31629828578298,0.5028261914355946
0,0,0,49,0.5120713872497201,0.3068110075621291,29.98959991171143,45.730249441857325,0.4882708135521287
0,0,0,50,0.49567418775497274,0.353842153027808,30.61071592752715,47.28772446862458,0.5327350363818781
0,0,0,51,0.4876067568528285,0.3726832107150003,28.626248688809145,42.79280766681404,0.5355785717913698
0,0,0,52,0.4786397340638309,0.3953717629415997,29.949139242453555,44.71648076197684,0.5465763700839321
0,0,0,53,0.4765131133963243,0.4575896526243047,30.21004843810626,44.705055054846376,0.5262722692186057
0,0,0,54,0.48072508576371176,0.42550543172907396,30.009076417387167,43.94145496913306,0.46950364692881547
0,0,0,55,0.4538919754627149,0.42705216206962127,27.854462451446757,42.860741338955116,0.48389864149672207
0,0,0,56,0.48168962929204107,0.43196546412670006,28.736951461706536,43.52411629054895,0.45427325587904355
0,0,0,57,0.4530771989837734,0.44537603954499894,28.411355648405706,43.15844080029132,0.44167596173184775
0,0,0,58,0.44862686894436415,0.48019198285827613,29.316332354057558,44.22230067426462,0.4777026447819032
0,0,0,59,0.4358405749707772,0.45590767140278604,28.679633223157364,42.615867494286626,0.464953670794749
1,0,1,0,0.6825917075488335,0.5446730931373069,28.567105468412137,47.85157613908654,0.1571897721610371
1,0,1,1,0.6994854784907926,0.5360810834455054,28.926375682558657,47.08369302404159,0.1880885745241464
1,0,1,2,0.695584905096008,0.5488930743582213,29.405296026530138,53.65345681747476,0.2246924450774102
1,0,1,3,0.6749180065946782,0.5862665248131831,30.07618490243547,49.766057527734155,0.24201062884006957
1,0,1,4,0.7174602523535485,0.5906770116425454,29.888183807618997,45.35137197959948,0.25534135150341114
1,0,1,5,0.7116279250711296,0.6110087161258658,28.421868736140322,53.230146211688265,0.2435359139136192
1,0,1,6,0.7290789096334805,0.5900453791332224,28.92542245752684,49.11079797550329,0.2992719468047481
1,0,1,7,0.7415747005222567,0.5618619272754776,30.963539026625288,47.42912627947537,0.26862662981799323
1,0,1,8,0.7533284484673691,0.5988509592215918,30.073914898698767,48.49467098117072,0.19025416360346964
1,0,1,9,0.7134881455325195,0.5760973592269345,29.455426792896247,51.30846151305211,0.20946005184513816
1,0,1,10,0.7290372025184851,0.5775001950073823,30.135623236765746,51.46674899943257,0.17957501625108316
1,0,1,11,0.7303099317106961,0.5621671796259163,29.5265629979166,48.372364807765045,0.15787348554779693
1,0,1,12,0.712167734663988,0.5546082234249768,30.014557415378913,49.768700685867515,0.1270214190228847
1,0,1,13,0.6895038577725324,0.5498687510028251,30.075599136869908,51.54173818708186,0.1000314535893347
1,0,1,14,0.7091122830694391,0.5124160062056322,29.649069197308695,45.237022100151925,0.06369554440554434
1,0,1,15,0.7072761317192638,0.5012617856334982,28.675883714279806,43.31060104784203,0.09847918976653858
1,0,1,16,0.6842138318434234,0.48824614331543303,29.52953559691966,46.53737066336902,0.06883559507358643
1,0,1,17,0.6866270645027933,0.5399392123779857,28.882631096875432,48.947895710806016,0.07083164855298348
1,0,1,18,0.7033634663310169,0.5265896180432217,27.849383923461254,49.0445743332698,0.06394855107255867
1,0,1,19,0.6848315521044193,0.500605075115806,28.719644338359462,48.60558858679418,0.10047056644363436
1,0,1,20,0.6670119070352192,0.5593402781819895,27.838534960458063,48.444353856705526,0.10562823292679106
1,0,1,21,0.7065745747178445,0.505817336646236,28.36278212175818,47.25089841384989,0.12983889858191514
1,0,1,22,0.6488355053832213,0.5228238532912809,28.162077062735662,45.81634665212914,0.17353823675728594
1,0,1,23,0.666707971229401,0.5442563878576854,27.225585445794522,45.84193808676209,0.1871579017535261
1,0,1,24,0.663996134238742,0.5502306242382907,26.373687022420953,42.398971616928364,0.21204399497919943
1,0,1,25,0.6447466903429616,0.5412286654539259,26.09710296615892,40.32350977840744,0.25031041519884356
1,0,1,26,0.6753972455255286,0.5622949134799178,25.37952478710663,43.80476647388334,0.29637256457220834
1,0,1,27,0.6758103592326676,0.5980680213206003,26.077651878359823,42.52846920340161,0.23693117477665715
1,0,1,28,0.6817183816323741,0.6065048319463786,26.05073642583123,40.61799277786082,0.2914146835239134
1,0,1,29,0.646053901488463,0.5611755917380985,25.573501891106012,42.49400939827961,0.24821796954340214
1,0,1,30,0.6757049663795482,0.610437461206185,26.48074180811334,46.188501449377185,0.2964263129119313
1,0,1,31,0.6954413202170474,0.5845775065767926,25.271853849263692,44.28132133116475,0.2288163218563146
1,0,1,32,0.6792305589938263,0.6137863134384646,24.97638017352723,46.70798855052424,0.205191272315744
1,0,1,33,0.6820436315878547,0.6100804913004055,26.16307353799136,45.589330645577306,0.19206211003283644
1,0,1,34,0.6940788167375421,0.6192737588235585,25.900855934899607,46.55479012278494,0.18108680750436804
1,0,1,35,0.6429308498248933,0.588744494009219,25.522257005684935,47.34062877939154,0.16815616746043804
1,0,1,36,0.6850261045134247,0.5755249659409359,26.594086152400955,47.30049710213937,0.1573386275888467
1,0,1,37,0.6898056121917218,0.5961290044445164,26.980364440491975,46.61751974812695,0.1369306625181575
1,0,1,38,0.6881528233869297,0.5962062234195217,26.42321701345243,47.3595477749437,0.12824432924080073
1,0,1,39,0.66123476300952,0.5618617079427137,27.33271784163085,49.00791248199952,0.14330160824871663
1,0,1,40,0.67414794849784,0.5705441273529734,27.764301175644263,54.260062645939094,0.1767322993382754
1,0,1,41,0.660945658314385,0.5973094953448279,27.776170995679173,45.15591549457949,0.18051344449587883
1,0,1,42,0.6600056560007478,0.6198355484225841,29.503258861397928,50.76421971341812,0.2178986514881976
1,0,1,43,0.6562565601270579,0.5836991590561784,29.25370630041274,49.92667643721087,0.21238431843137426
1,0,1,44,0.6503103835765023,0.5560156661595766,30.6494511103034,50.76136301344021,0.26313817832885117
1,0,1,45,0.6231538316779723,0.6049905281588617,28.838200210968942,50.24324078448373,0.306429291524168
1,0,1,46,0.6218644999164404,0.6036915287544938,30.834124274434885,48.47953122896976,0.36597871365962314
1,0,1,47,0.6039501568512379,0.6047445190990973,30.7612389277007,48.91267742739844,0.3455414488386862
1,0,1,48,0.6048652816171877,0.6013818252083635,30.394514431086154,48.046348102421746,0.40719139350642725
1,0,1,49,0.5864499816529429,0.6102408997520192,29.930055700138492,50.65229369873583,0.40023284920434576
1,0,1,50,0.6022670926020005,0.6598608575190391,31.587842163221985,47.52794929376069,0.39957319938333363
1,0,1,51,0.5851713285033403,0.6377200877692748,28.73972038421218,47.97475841571537,0.43270729673634173
1,0,1,52,0.5890728416903267,0.6391751019413795,28.756705869093853,44.5244942305903,0.4105870462547027
1,0,1,53,0.5582020904996806,0.6738734737513785,29.686539311161717,46.37153250880645,0.3492838393037372
1,0,1,54,0.5632696289293503,0.6562067784428193,29.82349289558304,46.324905139419414,0.3599950261200704
1,0,1,55,0.5584918633926563,0.6746528161401493,29.06429934569501,46.283466167238664,0.3592725824725279
1,0,1,56,0.5736786215881206,0.6957932960637684,28.673028837942585,44.56032585111592,0.2865244139577551
1,0,1,57,0.5580380600001421,0.7068542858643012,29.295517711525363,46.12863881888229,0.3268380572450995
1,0,1,58,0.5546996486207941,0.7016108003002449,27.300424675297563,50.35148660367133,0.258410111782635
1,0,1,59,0.5702896948078456,0.7025583356452019,28.135109218544166,45.32312309944513,0.26626036340874915
2,0,2,0,0.792538392821809,0.2570217868757083,19.400675490801856,78.75404203712974,0.11957352781269609
2,0,2,1,0.7992732510211726,0.26125152430311127,17.337359978328898,82.0595889696804,0.16742758967676308
2,0,2,2,0.8088503035357844,0.28284258191448053,18.442438243493175,81.80240544597179,0.18682272776740821
2,0,2,3,0.7977895609939795,0.28418930838607065,19.506836194405,84.11151038241924,0.21920311564303332
2,0,2,4,0.7923854685228999,0.3199076635961694,17.68337545935884,82.90797720431567,0.2288937018304112
2,0,2,5,0.8191618182458753,0.35035121856001517,18.88059826288781,79.57516087473435,0.24077727325983916
2,0,2,6,0.7964516164690065,0.3216951430274885,20.255643974465137,82.00773582121938,0.2541458453627643
2,0,2,7,0.8213775321512718,0.3242191200119082,20.869759151507214,79.26528567611936,0.20178916290253135
2,0,2,8,0.8450053684586442,0.3245768556114235,20.14620727036231,83.18695081144207,0.21626570935917913
2,0,2,9,0.8195858182363259,0.2903997226900694,19.615249731201146,77.1741119421093,0.18227822126893284
2,0,2,10,0.7952477916111965,0.30727817059932144,20.58706248582289,83.47348707102998,0.1861186146874721
2,0,2,11,0.8117026014701537,0.2830588005733285,21.085608102992524,85.4640848590915,0.14588924353016142
2,0,2,12,0.8225604429927071,0.2753947650515828,21.36718660386459,80.13241684687425,0.1187097246801755
2,0,2,13,0.8233245356397212,0.26107149581133027,19.160867934829092,81.20416900060283,0.10688725211693555
2,0,2,14,0.8083105568367142,0.2604995481683265,19.190097345165164,83.10472086494127,0.08269000255879197
2,0,2,15,0.7980688245720539,0.23013890560388195,18.576282523168352,81.35979304806126,0.05611391993857753
2,0,2,16,0.7837576283694941,0.22133148716097725,19.465946556168895,79.79062315003458,0.03662509694795067
2,0,2,17,0.8085692948168529,0.25588943587967555,19.51460843186197,80.40874189703577,0.07916677897628527
2,0,2,18,0.7809636617239788,0.2524574284709243,20.32122258457571,78.51328570717514,0.07639929335239266
2,0,2,19,0.7837782812960873,0.1980250814417982,17.023059883855545,75.66243111287324,0.07425424040422947
2,0,2,20,0.7857355903683095,0.24203857382289645,18.13071893139864,78.46586552647891,0.11828096671209952
2,0,2,21,0.7672636327857005,0.20985649359890826,18.23587860191638,79.00937534872095,0.13754686662158733
2,0,2,22,0.7598935552080557,0.22648910501477398,17.808779168801674,77.62542349940293,0.15228730232333793
2,0,2,23,0.7713900816305914,0.23744713757847394,16.740306050407302,74.67822127195504,0.17737675943282874
2,0,2,24,0.7598573509231741,0.22302633735751565,16.994123771702032,78.57130561300261,0.20602770114471267
2,0,2,25,0.770655716023888,0.28899975265400957,17.50129269773036,77.26764519286287,0.20433085643999588
2,0,2,26,0.7713243688234231,0.2611671048403684,16.025612724262484,76.38252105180084,0.23952241427991555
2,0,2,27,0.7691105183777602,0.2863575199938596,15.723554995687154,74.93666106570048,0.23908099187298568
2,0,2,28,0.7697032515178811,0.32742576083862684,16.49649175931991,73.53396926710035,0.24504150992144474
2,0,2,29,0.8038164001485444,0.2922578121265093,15.035236592805715,77.62918078177789,0.25067936005406793
2,0,2,30,0.7944001230051558,0.3213396137487274,16.608351624482374,79.35048067420068,0.22136837807906568
2,0,2,31,0.7980030196860672,0.3277094402287587,16.24164201325302,77.03284621826056,0.18697498852949362
2,0,2,32,0.8011204645353189,0.3174304295467343,15.41195784897721,77.16086759726676,0.2141789257944436
2,0,2,33,0.7574768898132497,0.3601026231054823,17.326294474158157,79.61621676434142,0.19514425257950793
2,0,2,34,0.7671038976032337,0.3315992610364543,15.122202118793162,79.73718306218944,0.1573335827128595
2,0,2,35,0.7850293960523016,0.31802578244573176,17.366936922072448,79.18344566331166,0.12600729328502502
2,0,2,36,0.7881007894759025,0.3049490957569854,18.451371889219278,80.05902650340532,0.08361487408903417
2,0,2,37,0.795093150799117,0.2899666998773837,17.01179687857162,78.8765327228894,0.11553268628197261
2,0,2,38,0.7667418189124636,0.3193251741516528,17.723734161184655,78.22440785518985,0.1172365683492456
2,0,2,39,0.7932328121097295,0.3036341522081272,17.588922757594776,81.62680779669257,0.10229827641472354
2,0,2,40,0.7341170437953014,0.32093613418556105,18.165731978140467,82.73778547821168,0.14080712128034423
2,0,2,41,0.7784205644160892,0.3003255534352947,17.38207818197586,80.89547972945697,0.13893033200433869
2,0,2,42,0.7591908942962601,0.25264633228351013,19.404240079509226,81.58969279523055,0.1729483879453419
2,0,2,43,0.7598332465815923,0.2866522368791701,19.350517471582133,84.29774333027902,0.21994235864832704
2,0,2,44,0.7322745482265884,0.33399402411793194,19.65374624785661,82.45165434459179,0.24040956252141074
2,0,2,45,0.7399420631303225,0.26827185631269845,20.286002051416006,81.6258408264982,0.2878561019358199
2,0,2,46,0.7200467746083293,0.3053224828605212,19.518228459763858,83.01073554120771,0.28814539758765967
2,0,2,47,0.7135572072051714,0.3254680885238587,20.9241083119621,80.66385494791312,0.3423616520066408
2,0,2,48,0.70435534975198,0.3153358298911917,20.524678655704687,83.48193437274698,0.3671639081648456
2,0,2,49,0.709612339615374,0.344653826200897,21.212722780916724,78.02056810768342,0.3703249623344366
2,0,2,50,0.6803420034550902,0.33578616365540054,20.389775479966396,82.25236609288984,0.4566225322049472
2,0,2,51,0.694916558987637,0.3990035520211194,21.31844968586684,80.74832278773239,0.354126245054319
2,0,2,52,0.6788752566596779,0.3619409876065907,20.84628847572305,77.51647313488522,0.3680319113501263
2,0,2,53,0.6704386419876002,0.369467177698508,18.977168882341687,78.9719662283931,0.36743480368237647
2,0,2,54,0.6617156175961773,0.3926736453072659,19.64309441801967,75.53560998833785,0.31528682556200316
2,0,2,55,0.6721111656840983,0.44026597320788413,19.457497409599338,77.65682423965777,0.30898498834126975
2,0,2,56,0.6639664244037995,0.3748361591942318,19.485538456982134,77.08540749952367,0.2872974472535963
2,0,2,57,0.638908788990299,0.40719487448389297,17.767583532735223,75.44014649621525,0.2904043441339233
2,0,2,58,0.6594095019263541,0.4248148941071404,19.058526312436438,77.33264237106367,0.23116947363320198
2,0,2,59,0.662907220425496,0.420047072592053,18.9216979190729,75.37476841938353,0.24206933929833807
3,0,3,0,0.7027748194707905,0.3237534255083274,24.566972965333523,48.36572620587857,0.13845209142328738
3,0,3,1,0.7060369019659369,0.34312412855237273,26.15277274409897,48.08496845910673,0.12992186500420924
3,0,3,2,0.7439214476388588,0.34978254484642396,24.361260933732126,49.391220688394974,0.19783278662541678
3,0,3,3,0.7424733374991672,0.3625145397264044,25.072265755670884,47.048815674489035,0.182582360433248
3,0,3,4,0.734993439175142,0.3854302484929838,24.838074277631062,49.14555584780646,0.21580545350487002
3,0,3,5,0.7774916591359187,0.348287967753259,25.845184753235724,48.68969090958239,0.2303289997386116
3,0,3,6,0.7601605017085385,0.3275767598647314,25.901396664003922,51.69254471195254,0.2200672387972301
3,0,3,7,0.7623160979443764,0.374354856821744,25.11828665760531,48.56687886234276,0.19699160374463295
3,0,3,8,0.757541538810797,0.35374132485725795,26.401099910225263,47.22032299841894,0.17020264788630887
3,0,3,9,0.7750859734022251,0.3403226370142046,26.99077127252347,50.26681486514374,0.17895328756275083
3,0,3,10,0.7516769793415318,0.3542722147406602,24.839892600644653,49.78596237900079,0.13684334259523742
3,0,3,11,0.7613978658744149,0.33513612605291376,26.542716631937832,49.48290551787866,0.13615502640939586
3,0,3,12,0.7678774224079241,0.3465794772491508,25.942784283858614,48.4927684168015,0.08722726374483218
3,0,3,13,0.7441620443956803,0.32118865207178643,25.602346998375626,45.28388561839633,0.0662781163725889
3,0,3,14,0.7282862234474602,0.31458991395805164,25.556509564588637,49.359314908611275,0.08678139241460749
3,0,3,15,0.6975615592046501,0.3021568014512933,26.153750306883786,44.2157484337869,0.08294326828934197
3,0,3,16,0.6928909214670319,0.3015331407028169,25.017431212069937,48.401198056494216,0.032874569687336194
3,0,3,17,0.6908116265708284,0.3106427455206772,24.977516299042364,47.57780719460856,0.010089956862422252
3,0,3,18,0.728600732287066,0.28079605382174505,24.314530911375762,46.74223381079887,0.0
3,0,3,19,0.7138943399384381,0.29391794883896344,23.753168464707883,47.27556555773586,0.044587162337764684
3,0,3,20,0.7199348312830693,0.2946616387815084,25.447713485983176,47.74818840737795,0.0485870609719489
3,0,3,21,0.6793131521411405,0.31315476983425256,24.386298029842067,47.86044185744321,0.1089290558032343
3,0,3,22,0.6975429782447721,0.2881423393472297,22.797434910497405,46.173307151946226,0.08455720622886453
3,0,3,23,0.6918597211255748,0.36037014174747456,22.665053018464405,47.9079772471918,0.13441800566090273
3,0,3,24,0.7115978988497419,0.30486037196980775,22.823171225383234,46.426506645863945,0.15316178071070458
3,0,3,25,0.7303111081057202,0.3181325444223454,22.630481826293465,44.08265070788241,0.1901111776982418
3,0,3,26,0.7192379814963296,0.32589297552590546,20.889940494442857,39.87897549729828,0.18645506057385913
3,0,3,27,0.7076482047418138,0.34860610936097075,22.660768350190903,43.70265162024802,0.22220327602326437
3,0,3,28,0.7125545782832737,0.34299928055817347,22.033047072227234,39.47412445696284,0.22950306852293464
3,0,3,29,0.7383658816191322,0.36113988566815663,22.733589847936383,43.574756714504545,0.212094714963277
3,0,3,30,0.747725745356309,0.3794875528001834,22.968052140182362,44.64572663330546,0.184944747497595
3,0,3,31,0.7375125807316005,0.3535566986675757,23.16737280314764,42.9967194248742,0.2100741524707117
3,0,3,32,0.7492040468735902,0.38045157469859436,22.716669366909287,47.37685450391829,0.1731040069564715
3,0,3,33,0.735347436119864,0.35320076600302697,23.276279549025343,46.41609228417507,0.12290090292211057
3,0,3,34,0.7434577012307753,0.3561440853840425,21.83469542115944,44.70807230595392,0.12678891267174477
3,0,3,35,0.7480181407943534,0.3589520658577665,23.468646122103294,50.88975604007683,0.08171219365860587
3,0,3,36,0.7481563925756145,0.36058172127329413,23.314114977426385,50.34393977744199,0.08282398343412846
3,0,3,37,0.7574914763950159,0.35560798754706674,23.44440414282162,47.21711033710157,0.07232854838924138
3,0,3,38,0.7319346818533999,0.33662396273634965,23.035760229609572,48.584133643172635,0.03625470719104267
3,0,3,39,0.7612828407311572,0.37081413433759824,23.96896649695584,49.79763132113992,0.015501216726455904
3,0,3,40,0.7732229707798417,0.32615199354821034,23.270674541214028,48.84274407174217,0.057527091807443254
3,0,3,41,0.7215628916262564,0.32134279297854407,24.388290711201737,50.139324670256634,0.08375989367043896
3,0,3,42,0.7179482210095239,0.3457636940201019,23.398771124022176,48.11162881757391,0.10004236713882006
3,0,3,43,0.7112195657691199,0.29649301311914467,25.16537941225712,48.82800090715976,0.11016156477393663
3,0,3,44,0.7120292882892508,0.34721196107191504,25.12274347529555,50.92737059865883,0.16864078930915036
3,0,3,45,0.7034383463416164,0.3222191371555636,25.40300356194852,50.954447696786346,0.150285248799493
3,0,3,46,0.6960581043715406,0.31227277098503015,25.24436859761491,50.626034586894185,0.23134795298567912
3,0,3,47,0.7204567671959112,0.31813429959035006,24.847504493229856,46.81934697503114,0.20610806091861922
3,0,3,48,0.6515705317608523,0.3570931873873041,24.647958110332603,47.4571634021671,0.24385538828968412
3,0,3,49,0.6817271881725849,0.3462379114235886,26.260254328142505,47.59457763808178,0.3127698751203065
3,0,3,50,0.6952788424794745,0.3949583113588473,26.18247565036721,48.15377650799275,0.32580008340399214
3,0,3,51,0.6824230424516243,0.38066541458907377,26.229798362843162,48.278486699347404,0.28689996967128123
3,0,3,52,0.6495710120573893,0.372287001634904,24.874766605289572,45.76578208020019,0.29905426224842263
3,0,3,53,0.6625017042421782,0.3854274801617359,26.45978333267713,49.08764873919967,0.2190107704968573
3,0,3,54,0.6807598328262352,0.4347546887206337,24.8098054110897,49.895145330771534,0.24602097100702033
3,0,3,55,0.6594172676505544,0.4294811012754281,26.205112698655483,45.605732272618546,0.18145990231053943
3,0,3,56,0.635507540905889,0.40205717366679566,24.805304775080785,43.68622290444451,0.19463727737767803
3,0,3,57,0.6601785288420919,0.4325568295366811,24.652195531016545,43.04326237395449,0.18456302301370842
3,0,3,58,0.6704487212218462,0.4334692962945657,25.758698168617492,43.416063821175854,0.13623465294219195
3,0,3,59,0.672070385520412,0.4517684331018695,24.944234285009472,43.275344053666984,0.11453033166437046
4,0,4,0,0.5376463566076733,0.36874313847439966,18.371707429563173,62.33066018450776,0.05708306664556717
4,0,4,1,0.5812323345321243,0.3751497709648449,19.49322262432069,61.39478716819903,0.0835407221543462
4,0,4,2,0.5676976353696391,0.40811713647381054,18.566683735921913,60.89549581435688,0.1423254409655883
4,0,4,3,0.5728894033399508,0.4320998871896025,19.724257514512278,62.001788966165876,0.13206559514072455
4,0,4,4,0.5957782978602267,0.37199749392039794,20.773809534024686,63.21564773823308,0.18462111333842735
4,0,4,5,0.5757403535025624,0.35820301823055106,20.28889245218282,63.822606634096495,0.15748245432540997
4,0,4,6,0.5847993835348152,0.4293653096249691,20.156495466747003,67.54386673423673,0.16038239655151507
4,0,4,7,0.5735079098495331,0.40906906521652536,20.719101922662592,62.424940811779834,0.17296673132511287
4,0,4,8,0.5803844742288888,0.414297170127034,20.972722794625202,66.88113994015153,0.14738267856418386
4,0,4,9,0.5852094930368493,0.38695039592556846,21.009988487417132,62.39516709224349,0.11286564820325407
4,0,4,10,0.5694782556149321,0.3931159274631753,20.614811908937245,65.50474022334294,0.07352393545677277
4,0,4,11,0.57727724433216,0.36648820437419677,21.13198392298358,64.56232272234989,0.07651117860458928
4,0,4,12,0.566163546995676,0.41131569533558354,20.2948723990252,62.8215948869192,0.03018011527408248
4,0,4,13,0.5965733212816928,0.38932565317938017,20.64495362769197,60.812937685327945,0.0
4,0,4,14,0.5621901473757179,0.3399967714376056,21.21594999966303,62.01296167414889,0.0013359304124767497
4,0,4,15,0.5561920942249982,0.4204351803014176,21.11792547299799,60.58896274876823,0.0
4,0,4,16,0.556022089997742,0.3614733345264218,20.831775056969228,62.91199433317218,0.0
4,0,4,17,0.5586432750143124,0.3793796890948863,19.807407488480397,64.16267667005322,0.003887180604756943
4,0,4,18,0.539411727945129,0.34294275995746076,19.203252296329566,62.139275739654195,0.0
4,0,4,19,0.5786478186712075,0.34038571121794053,19.440535341480597,60.7095522635051,0.019166115251260205
4,0,4,20,0.5445606953413925,0.34399196361769435,18.311163566053075,61.67324193276663,0.0
4,0,4,21,0.5195378240151588,0.3645892687620354,18.04162730474594,56.89339899508164,0.00031991089713902937
4,0,4,22,0.512027572501664,0.3385697196610337,19.00060098666502,59.10363225176395,0.08503872842084566
4,0,4,23,0.5307428469294945,0.37036537803634695,18.683225687108347,61.69906519345697,0.09681260307173621
4,0,4,24,0.4966205785609749,0.40516031951251497,19.13762514715519,60.50180094399643,0.13577545311855585
4,0,4,25,0.5136556180616282,0.41681516871579183,17.011746230484654,56.301055855057385,0.134674275333111
4,0,4,26,0.5225459876367211,0.4055669058027754,17.649800697570832,61.87377068998459,0.2003499400328269
4,0,4,27,0.5077685642572844,0.4307725549496785,17.034980905358072,59.5316228883585,0.16022897676135678
4,0,4,28,0.5163689940176798,0.461599647237197,16.643828747491067,59.51582318445372,0.2225243622925436
4,0,4,29,0.52938337235032,0.4907058870999292,16.76537270120517,58.81896562891265,0.22940962272986312
4,0,4,30,0.5134146490892858,0.4426263369833292,17.152358771947746,60.02917690527147,0.16224782358871837
4,0,4,31,0.5124419492662037,0.46798043995061084,16.85759442108439,56.392704450077005,0.18330092504521966
4,0,4,32,0.5124693289865629,0.48079646995793424,17.98545744856778,63.52224576054121,0.15617747013472896
4,0,4,33,0.5005714620370051,0.46946986831912046,17.16403360194164,59.58383459404055,0.17570417262301327
